split,event_id_cnty,event_date,year,country,notes,clean_notes,note_hash,duplicate_group_id
test,ESP12153,2023-01-12,2023,Spain,"On 12 January 2023, between 800 (according to the Government Delegation) and 3,000 (according to the organizers) taxi drivers held a protest in Madrid - Tetuan (Madrid) against the transport regulations that the regional government will implement.",800 according government delegation 3 000 according organizer taxi driver held protest madrid tetuan madrid transport regulation regional government implement,b22bfa69a84723a0261e578a7db28447a3c93aa7ff2b409278441ca3add90ef4,note-b22bfa69a84723a0
test,ESP12438,2023-02-09,2023,Spain,"On 9 February 2023, around 200 workers of the Huesca City Council held a protest in Huesca (Aragon) against the loss of the seniority supplement, which had been paid for over 30 years and received by more than 300 municipal employees.",around 200 worker huesca city council held protest huesca aragon loss seniority supplement paid 30 year received 300 municipal employee,7c984c80eec2f424e1744dd0f7a1702a4ff118eed0d492659f71a1e12be15a77,note-7c984c80eec2f424
test,ESP12870,2023-03-11,2023,Spain,"On 11 March 2023, automotive workers, called by CCOO and UGT, held a protest in Malaga (Andalucia) demanding higher salaries.",automotive worker called ccoo ugt held protest malaga andalucia demanding higher salary,470977c2f3b96338ef63ffe0be2c22343b7693c4bc6b18a8b968200e76e69a34,note-470977c2f3b96338
test,ESP12934,2023-03-28,2023,Spain,"On 28 March 2023, over 50 La Vaguada residents held a protest in Zamora (Castilla y Leon) against the car parking that is being built in the area to accommodate some 80 vehicles.",50 la vaguada resident held protest zamora castilla leon car parking built area accommodate 80 vehicle,efd7134b29b13161fbd18daff22360af43b8123a6b18a92bbe116b83bf65c248,note-efd7134b29b13161
test,ESP12981,2023-04-11,2023,Spain,"On 11 April 2023, health workers held a protest in Lugo (Lugo, Galicia) to demand a better organization of the service and better conditions for doctors who are suffering from a lack of personnel. The protest and indefinite strike was summoned by CESM.",health worker held protest lugo lugo galicia demand better organization service better condition doctor suffering lack personnel protest indefinite strike summoned cesm,9c50670e291c70c00c10ebbd99828ee6ccb8476b12b69eff97397d23b2586ef8,note-9c50670e291c70c0
test,ESP13643,2023-05-25,2023,Spain,"On 25 May 2023, civil servants of the administration of justice held a protest in Las Palmas de Gran Canaria (Las Palmas, Canarias) as part of their ongoing protest to demand a dignified work, a salary raise, and against the Organic Law of Organizational Efficiency (LOEO). The protest was summoned by STAJ, CSIF, UGT, and CCOO.",civil servant administration justice held protest la palmas de gran canaria la palmas canarias part ongoing protest demand dignified work salary raise organic law organizational efficiency loeo protest summoned staj csif ugt ccoo,d2b8d9af1fcbc14ba01df375e6fc2d0a1c6c18de0dffdc7bbdb554a2695116fc,note-d2b8d9af1fcbc14b
test,ESP13707,2023-05-30,2023,Spain,"On 30 May 2023, around 20 civil servants of the administration of justice held a protest in Zamora (Castilla y Leon) as part of their ongoing protest to demand a dignified work, a salary raise, and against the Organic Law of Organizational Efficiency (LOEO). The protest was summoned by STAJ, CSIF, UGT, and CCOO.",around 20 civil servant administration justice held protest zamora castilla leon part ongoing protest demand dignified work salary raise organic law organizational efficiency loeo protest summoned staj csif ugt ccoo,28996168b46467076ed19803ebc91237f77d08b6f6f43fc877b55f913defe933,note-28996168b4646707
test,ESP13883,2023-06-28,2023,Spain,"On 28 June 2023, lawyers gathered in A Coruna (Galicia) as part of their ongoing protest to demand a salary increase, that maternity and paternity leave be respected, and better working conditions, among other claims.",lawyer gathered coruna galicia part ongoing protest demand salary increase maternity paternity leave respected better working condition among claim,20e51dcbbd66d9d05b9338459abd69d3625d604d62ab5342a46df446c4aebec3,note-20e51dcbbd66d9d0
test,ESP13978,2023-07-12,2023,Spain,"On 12 July 2023, around 70 farmers, summoned by UPA and COAG, held a protest in Villardeciervos (Zamora, Castilla y Leon) to demand compensation for the fires in the Sierra de la Culebra, which occurred a year ago.",around 70 farmer summoned upa coag held protest villardeciervos zamora castilla leon demand compensation fire sierra de la culebra occurred year ago,8218474abc9648135a304bf26d4d9459c71d0f61ddc10ce71f53dbfb32d4851f,note-8218474abc964813
test,ESP14179,2023-08-26,2023,Spain,"On 26 August 2023, people, called by the Platform in Defense of a Decent Health of the Basic Health Zone of Tabara, staged a massive protest in Tabara (Zamora, Castilla y Leon) demanding better health care services, including employing more health care professionals so that the health centers operate 24/7 and offer specialist patient care.",people called platform defense decent health basic health zone tabara staged massive protest tabara zamora castilla leon demanding better health care service including employing health care professional health center operate 24 7 offer specialist patient care,5839f56533ed18c1b5145410daba86f7f4b99a065aac2f23d8e44f856a46c599,note-5839f56533ed18c1
test,ESP14412,2023-10-04,2023,Spain,"On 4 October 2023, around 2,000 people, summoned by the Manresa Diu Prou collective, held a protest in Manresa (Barcelona, Cataluna) against the insecurity in the city and the rise in petty crimes. A counter-protest against racism of around 200 people took place nearby, with participants arguing that such protests encouraged hate speech and racism. The counter-protest was called by Caritas, Bages per a tothom and A l'Aguait.",around 2 000 people summoned manresa diu prou collective held protest manresa barcelona cataluna insecurity city rise petty crime counter protest racism around 200 people took place nearby participant arguing protest encouraged hate speech racism counter protest called caritas bages per tothom l aguait,322cea68f812a562b4d3f0bea0c60e75b5ece6d5f3bd7536406b2e47dd6f25cb,note-322cea68f812a562
test,ESP14703,2023-11-10,2023,Spain,"On 10 November 2023, 4,000 people held a protest in front of the PSOE headquarters in Madrid - Chamberi (Madrid) after the PSOE closed an investiture agreement with pro-independence parties that includes an amnesty law. The protesters demanded the resignation of President Pedro Sanchez.",4 000 people held protest front psoe headquarters madrid chamberi madrid psoe closed investiture agreement pro independence party includes amnesty law protester demanded resignation president pedro sanchez,44bd1ddcc6d3b7947e3b0ecd359aa9da5a16a6107801bdfae5a32c85b0ddf517,note-44bd1ddcc6d3b794
test,ESP14788,2023-11-11,2023,Spain,"On 11 November 2023, people staged a protest in Bermillo de Sayago (Zamora, Castilla y Leon), demanding better healthcare services.",people staged protest bermillo de sayago zamora castilla leon demanding better healthcare service,4f1cf1e01ca08c8a55015982f8414a22c0c18165e1d9b70499c4ff08a7352dde,note-4f1cf1e01ca08c8a
test,ESP14861,2023-11-12,2023,Spain,"On 12 November 2023, half a thousand people, called by PP, held a protest in Vitoria-Gasteiz (Araba, Pais Vasco) to voice their opposition to the deal that Spain's PSOE acting prime minister, Pedro Sanchez, sealed with JuntsXCat and ERC, which also includes an amnesty pact, in the hopes of securing an additional term. A TVE journalist, PP representatives, PP and Vox parliamentarians attended the protest.",half thousand people called pp held protest vitoria gasteiz araba pais vasco voice opposition deal spain psoe acting prime minister pedro sanchez sealed juntsxcat erc also includes amnesty pact hope securing additional term tve journalist pp representative pp vox parliamentarian attended protest,5babee220df203427f9a24ebef8c3428cc3378fbf1f239f742cc9217523e8ef1,note-5babee220df20342
test,ESP15259,2023-12-24,2023,Spain,"On 24 December 2023, around 130 people gathered before the PSOE headquarters in Madrid - Moncloa-Aravaca (Madrid) as part of an ongoing protest against the deal that Spain's PSOE Prime Minister, Pedro Sanchez, sealed with JuntsXCat and ERC, which also includes an amnesty pact.",around 130 people gathered psoe headquarters madrid moncloa aravaca madrid part ongoing protest deal spain psoe prime minister pedro sanchez sealed juntsxcat erc also includes amnesty pact,1c4abebb62259ae0243988d2ef272286d1ac5d85ff36b6e6acf182fad9bbe90a,note-1c4abebb62259ae0
test,SWE4134,2023-05-12,2023,Sweden,"On 12 May 2023, Fridays For Future activists demonstrated in Vasteras, Vastmanland, to draw attention to environmental problems and to demand action against climate change.",friday future activist demonstrated vasteras vastmanland draw attention environmental problem demand action climate change,62543a94a0f6e28baab2880fb571a764e2ee56f0c79e1f6851eb8519fc0a0af4,note-62543a94a0f6e28b
test,SWE4377,2023-07-11,2023,Sweden,"On 11 July 2023, Animal Save Movement activists demonstrated in Uppsala to oppose animal rights violations and to promote animal welfare.",animal save movement activist demonstrated uppsala oppose animal right violation promote animal welfare,bb744ff2f6dba1de49804e5a8e139054d96f8e01a07da794d2787518b6c16d76,note-bb744ff2f6dba1de
test,SWE4469,2023-07-28,2023,Sweden,"On 28 July 2023, Kvinnostrejk movement activists demonstrated in Ostersund, Jamtland, in support of women's rights and to oppose violence against women. The county officials participated in the event, among others.",kvinnostrejk movement activist demonstrated ostersund jamtland support woman right oppose violence woman county official participated event among others,af9464c72ae5b2c06da95ca0eb426c0b2777b0f87d7ddeebda1988d308ffc8e1,note-af9464c72ae5b2c0
