event_id_cnty,event_date,year,country,notes,note_hash
DEU25994,2025-10-03,2025,Germany,"On 3 October 2025, around 50 Antifa activists gathered in Saarbrucken (Saarland). Around 10 far-right affiliates gathered for a counter-protest. The event took place during the Day of German Unity. Following insults towards the police and some of the Antifa protesters' refusal to take off their hoods, the police dispersed their gathering.",76e9c5ccfd01837b21fea0c83c9218519ec5f3c8a0e41c523767b7005c02ad29
ESP262,2020-02-11,2020,Spain,"On 11 February 2020, around 400 people protested in Valladolid to demand that the works of the Andromeda tunnel to be resumed.",c061b5645d0f2f763a592e21d555829230ace8c19137e6eabeb6538ddc468b1e
BGR3551,2024-03-27,2024,Bulgaria,"On 27 March 2024, employees of the Automobile Administration Agency protested in Sofia demanding more road and transport safety measures be implemented by the government, as well as a 30 percent salary increase and more road monitors to be hired. Protests are taking place in several locations across Bulgaria.",ef5e805b13f52ed738dfeb20c1f85894ae5cab6787074aa48485453a628104e0
FRA8724,2021-05-06,2021,France,"On 6 May 2021, people, including police officers, protested in Avignon to pay tribute to a police officer who died on duty on 5 May 2021. Citizens denounced violence and drug trafficking in the neighborhood.",e4bb4ec6f94e8c0477caf96ef3cddda27eda70ee5db08eca1c52e5a1c67ff67c
ESP5481,2021-05-20,2021,Spain,"On 20 May 2021, workers of Defontaine Iberica company protested in Logrono (Navarra) against the closure of the plant located in Viana, affecting 37 employees.",e54f0c9992b5dc54ffa794b2502adb64450f155ef020eb1b7b641bef2bac8fd4
BEL3951,2025-03-28,2025,Belgium,"On 28 March 2025, in the morning, around 20 workers, including ABVV union members, struck at the AB Inbev depot in Hasselt (Vlaanderen), with an ABVV delegation blocking the factory entrance with flags and banners. The management called the police, and the police detained a union representative.",20b564455bc0592baf439f8f000360f3d4bd5cbd5dfb91aa27ec0eb49230fe90
FRA6197,2021-01-30,2021,France,"On 30 January 2021, around 70 people, including SUD union members, protested in Montlucon to call for the withdrawal of a security bill and a 'separatism' bill. They denounced both as oppressive. They called on the government to make health and social issues their priority.",d78098ed3c725da69a8be2808481305446f907f0237b3ad79b9414379caef7db
ESP9391,2022-03-23,2022,Spain,"On 23 March 2022, health workers of the San Pedro de Alcantara Hospital, including CCOO unionists, protested in Caceres, against the increase of prices.",514b1eb09f252d95a43a83863721daa4d3a365c374c7f6aeb388b7f27289f63c
DEU24357,2025-03-12,2025,Germany,"On 12 March 2025, at the call of IGM, around 4,000 people gathered for a rally by steelworkers in Volklingen (Saarland) to demand safe jobs and highlight the difficulties faced by the steel industry, including high energy prices and weak demand. The protest followed an extraordinary company meeting where employees were informed of proposed cost-saving measures by the company Saarstahl, totaling 90 million euros, which would involve significant cuts over the next few years.",bd81b7cbc9c92ab3ea4887021f84e6e08217c66d901aec15b2761a0c23fd900b
ESP11000,2022-07-14,2022,Spain,"Around 14 July 2022, prison workers, such as prison guards, along with UGT and CSIF, held a protest in Zaragoza (Aragon) against frequent attacks in prisons and ask for more personnel.",0e2920906f38446ee1fdc29abb40e4b1255398a5d740fd82f56aa2f1f90ec413
GBR3552,2021-09-16,2021,United Kingdom,"On 16 September 2021, hundreds of leaseholders, politicians, and campaigners, including the London mayor and MP, joined the Leaseholders Together rally outside Parliament in London - Westminster to highlight the issues faced by England's 4.6 million leaseholders, including building safety, cladding, ground rents, service charges, and insurance hikes. The End Our Cladding Scandal with the National Leasehold Campaign and charity Leasehold Knowledge Partnership organized the rally.",68b57e3604e87f115b632db22acb5e0cefb8ed1b9f8f8c525347fed7b23db5b9
MNE404,2020-02-16,2020,Montenegro,"On 16 February 2020, a protest was held in Pljevlja, Montenegro, against the recently adopted Religious Freedom Law. The Serbian Orthodox Church feels unfairly targeted by this law.",defe3c85370d01fd6a8de05c61dc261974d912cf59508891512fd842f8968776
POL2837,2021-08-10,2021,Poland,"On 10 August 2021, activists gathered for a rally in Czluchow, protesting against the alleged harmful pressure of the government against independent media. It was a part of a large string of rallies, coordinated by the KOD movement, and was triggered by the attempt of the ruling party to restrict foreign ownership of media in Poland.",f4324390709238d63c2a00645b45a229e117021b15bb92bf10a764fe43cdc842
SRB3207,2024-08-05,2024,Serbia,"On 5 August 2024, tens of residents of Rekovac protested against the planned construction of the Rio Tinto lithium mine in Serbia's northwestern Jadar Valley, which has ignited nation-wide protests as protesters oppose a project they believe will pollute its lush surroundings and water supply. The project is backed by the EU as the bloc tries to compete with China's supply of lithium for the production of electronic vehicles.",cf32780fa651bdca1dcc7fa9bc80b7565f29be4cec29291e409603fd322a8ca3
ITA23635,2024-08-06,2024,Italy,"On 6 August 2024, approximately 200 people protested at a construction site in Pescara (Abruzzo) to demand the space become a city park. Protesters highlighted concerns that the current project plans might lead to more buildings and infrastructure, further reducing green space in the area. Representatives of Civic List 'AVS-Common roots' (AVS-Radici in Comune), M5S, Our Italy, Associations 'Archeoclub', 'National Coordination for Trees and Landscape' (Coordinamento Nazionale per gli Alberi e il Paesaggio: CO.N.AL.PA.), 'Mila Donnambiente', 'Le Majellane', the 'Committee of Via Santina Campana for the Defense of Urban Gardens' (Comitato di Via Santina Campana per la Difesa dei Giardini Pubblici), 'AIAPP: Italian Association Architecture and Landscape' (Associazione Italiana Architettura del Paesaggio: AIAPP), 'The Walking Chicken' (La Galina Camminante), ARCI, and 'Dream Depo' (Deposito dei Segni), Mayor of Pescara Carlo Masci (FI), and Vice President of the Regional Council Antonio Blasioli (PD) partook in the demonstration.",24524d41d46c341c38cb99eba9060c9a7eb7dfa8c8c976599d7747ae0eb433c6
CYP438,2020-07-03,2020,Cyprus,"On 3 July 2020, members of KTAMS rallied in Northern Nicosia outside the headquarters of a bank to protest against its practices.",d55986969c78c65347188f76c161e438b49703654340c715baacbc966a3aeeaa
ITA20544,2023-07-28,2023,Italy,"On 28 July 2023, CGIL and UIL representatives staged a protest in front of the Prefecture in Messina (Messina, Sicilia) to demand increased health and safety in construction sites and any other workplace.",fc3b5bf45c7c0116345bf247a2a30d3a06b094c17d66752e29760714954f5b3f
FRA18919,2022-09-24,2022,France,"On 24 September 2022, around 200 Carrefour workers gathered in front of the supermarket in Antibes on the occasion of their strike, calling for a reevaluation of their salaries.",1f8cb3e305482c97d1411eae07bd7918b789eb5880c8467920308c807326c25a
GBR5544,2022-10-01,2022,United Kingdom,"On 1 October 2022, supporters of the Don't Pay UK campaign gathered outside the Library of Birmingham in Birmingham and burned their energy bills to protest the high energy prices and demand support from the government. The event was happening ahead of the Conservatives party conference in Birmingham on 2 October. The rally was part of a national day of protest organized by the campaign.",75a6e9ea5ed7ef938599217e2bacfb8822f627bd625121c8a816558bfc9d36d2
CZE2056,2026-05-17,2026,Czech Republic,"On 17 May 2026, hundreds of people gathered on T. G. Masaryk Square in Plzen (Plzen-mesto) with banners, Czech flags, whistles and drums, then marched about one kilometer along Klatovska street to Peace Square and to the Czech Radio Plzen studio, organized by the Million Moments for Democracy association under the slogan 'Hands off the media'. Czech Radio employees displayed a heart and 'Thank you' sign on the facade. Speakers warned that the Czech Republic was moving towards eastern authoritarian models and demanded the withdrawal of a government bill transferring the financing of Czech Television and Czech Radio from license fees to the state budget.",f738831b49b4b41b58c839be56041032338c1b6edb66799ecde08d1437056f3d
ITA20602,2023-07-31,2023,Italy,"On 31 July 2023, people gathered in front of the Berardi retirement house in Fontana delle Fosse street in Velletri (Roma, Lazio) to protest against its envisaged closure. A former municipal councilor took part in the demonstration.",8715a4c1ec1e730f4c387a2e1f5304b799d214f5f576b051700e6757854d85d5
NLD253,2020-06-22,2020,Netherlands,"On 22 June 2020, an unknown number of people and activists of SP staged a protest in Amsterdam Noord against an imminent increase in rent for their social housing.",d131e78bfdb0494bb0161f6cbb35fe55aebfe4493210fdf57d948eb4eadece94
CHE370,2021-10-25,2021,Switzerland,"On 25 October 2021, around 30 persons demonstrated in Bern. They denounced police violence against minorities after a young man was violently arrested in June, and called for his release.",dcd7d14c0ab8d907bfdd6ada3e25a739f2c45e26778dcf6863a03b4d6a53ab20
CHE262,2021-06-19,2021,Switzerland,"On 19 June 2021, around 200 pro-Palestine protesters demonstrated in Lausanne in solidarity with Palestinians. Protesters called on authorities to take sanctions against the State of Israel.",814970e7833c59480a33cf235eaedfc8f61fe0871226514faa30f51d17ad3d87
ESP6813,2021-09-17,2021,Spain,"On 17 September 2021, biologists protested in Madrid, demanding greater professional recognition. They protested being considered technicians at hospitals instead of health personnel - which positions them in a more precarious labour situation.",52f222a993536162e9ac47cffb65d99f1a0027f3607ae9d77ab591148df51d24
ESP21114,2025-05-29,2025,Spain,"On 29 May 2025, at 7 pm, residents of Parque de las Avenidas, including Vox parliamentary spokesperson Isabel Perez Monino, gathered outside a hostel on Baviera Street in Madrid - Ciudad Lineal (Madrid) to protest its planned use as a migrant shelter. Protesters expressed concerns over neighborhood safety and integration, claiming that the facility would lead to increased insecurity and degradation. The demonstration was driven by accusations that the hostel, initially a health center, was being converted into a covert migrant accommodation center. The protestors also highlighted alleged past instances of similar facilities contributing to neighborhood deterioration.",1dcb94e777f232fa0f7bdb11115701f05cba6f034ba277fad430276fc435c12e
SWE3954,2023-03-17,2023,Sweden,"On 17 March 2023, Fridays for Future activists demonstrated outside of the city hall in Malmo to draw attention to environmental problems and to demand action against climate change.",56e33e0ef386864178e5c30c2825e76d7752d788ee9b2dafc2ac73c11d77a38f
ITA11280,2021-09-27,2021,Italy,"On 27 September 2021, Almaviva call center workers gathered at the Notarbartolo train station in Palermo to protest against their possible layoff due to the incorporation of the Alitalia airline into ITA. UIL and CISL took part in the demonstration. A PD representative met the workers during the protest, which moved outside the Politeama Theater in Palermo, and showed his support.",8f934cbb35ef8f6ad599d647bf26ab922a821a70c704fe5194d89a8712634468
SWE7198,2025-08-30,2025,Sweden,"On 30 August 2025, Fridays For Future activists demonstrated in Lidkoping, Vastra Gotaland, to draw attention to environmental issues and to demand action against climate change.",444cc2da66cb6b095ef6c292efe45f610fa3244185285f7f6bd1fe0472b11df1
NOR438,2021-05-07,2021,Norway,"On 7 May 2021, farmers gathered in Bergen in protest against the size of the government's proposed increase to the subsidies for farmers.",278331298a94cc5b062f89cc56c9a9386e54143e9656cd7e81ec242cfd5fe69b
