event_id_cnty,event_date,year,country,notes,note_hash
ESP9676,2022-03-27,2022,Spain,"On 27 March 2022, health workers, members of FADSP, and representatives of CCOO and UGT, staged a protest in Castello de la Plana (Castellon, Valencia), demanding resources for strengthening primary health care centers.",d6306620ffd82982ed198a3f7bd87a786cbeaaacd0d739f6f35d6742c9f80383
ESP9683,2022-03-30,2022,Spain,"On 30 March 2022, physiotherapists and nurses called by SATSE unions protested in Las Palmas de Gran Canaria (Canary Islands), demanding a workforce increase and more material resources. They also complained about precarious working conditions and demanded recognition of their labor specialization.",8dbe82a12cd3786c36850c6f1f1a420f73d4556dd49d15ea55807253cc471573
ESP9717,2022-03-26,2022,Spain,"On 26 March 2022, transport workers staged a protest and formed a picket line at Nacional 640 roundabout with Arenal street of Lalin (Pontevedra, Galicia), demanding better working conditions and complaining about the high fuel prices. The protest was held amidst the nationwide strike action called by the Platform for the Defense of the Freight Transport Sector.",7e9cc8aae417b7eb85adc312f4176b04650b076f0e32992dcc526337d0d73ede
ESP9853,2022-03-27,2022,Spain,"Around 27 March 2022 (as reported), a group of people held a protest in front of the Congress of Deputies in Madrid - Centro, to denounce the illegal occupation of houses and ask for legislation to regulate it.",c9c65cad8df825ba9136b461c7fa4b54365b174695bd446308506a87c917e35e
ESP9863,2022-04-03,2022,Spain,"On 3 April 2022, people held a march through the streets of Hinojosa del Duque (Cordoba, Andalucia), to denounce the dirt and the occupation of the Canada Real de la Mesta cattle route.",67c70450e2a02158b5e3dbdf414aed17422f548d49d6cd25f244a4c09bad318f
ESP9894,2022-04-10,2022,Spain,"On 10 April 2022, around 20 members of the Ukrainian community held a protest at the city hall square of Valencia to decry the Russian invasion of Ukraine. Protesters made a performance to stage the massacres suffered in the country.",61f0bc1d95db7aa5eb57b486f9bcca547851ff99cb8561bccb0c353576d25d29
ESP9978,2022-05-01,2022,Spain,"On 1 May 2022, between 1,100 to 5,000 people, called by CGT, CNT, and other trades unions from the Taula Sindical organization, marched from the Tres Xemeneies gardens to Barcelona - Ciutat Vella (Cataluna), demanding better working conditions on the occasion of the International Workers' Day. Protesters showed their rejection to the largest national trade unions, UGT and CCOO.",6ecb42d295eb4ebd2d44937b80607699199b200282c0a0d46e402c02bab954ec
EST135,2020-12-11,2020,Estonia,"On 11 December 2020, an unknown number of students gathered for a Fridays For Future protest in Tartu to demand more decisive actions by governments in the face of climate change.",441b61cb119caf4edb4425bdbdf095dc221798cd5ec6cbe89027d3ffa789241e
EST141,2020-12-25,2020,Estonia,"On 25 December 2020, an unknown number of students gathered for a Fridays For Future protest in Tartu to demand more decisive actions by governments in the face of climate change.",faa66690e605025d5ffa57dfe49764890a32006ef2d901a453fa701b4f10c940
EST187,2021-05-15,2021,Estonia,"On 15 May 2021, approximately 100 protesters gathered at Freedom (Vabaduse) square in Tallinn to oppose coronavirus restrictions as well as a new law which simplified fining people for violating public health regulations. Participants, among which were an MP from the opposition EKRE party as well as members of the Night Watch group, also demanded that the government stop promoting vaccination against Covid-19, claiming the vaccines were 'experimental'.",6a86bb407aad870e14ae7e3f2caba680eda9e41caa2280e274353ec818ed3bcc
EST201,2021-06-18,2021,Estonia,"On 18 June 2021, students organized by FFF: Fridays for Future protested in Tallinn to demand more action by governments in the face of climate change.",5b6a432cbed930c7ca03921f2bf8c5058cda3aec98204caf4eeea7115b2d8abd
EST346,2023-06-15,2023,Estonia,"On 15 June 2023, a group of people protested in Tallinn, Estonia calling for the freedom of Aivo Peterson who is detained for ties with Russia which might be harmful for Estonia.",a1efac1316105f66ba3db4fb629f5aa95acf88f7dca8d1f8d94882ab793be483
EST365,2024-02-25,2024,Estonia,"On 25 February 2024, around 50 people protested in Narva, Estonia, in support of Ukraine on the second anniversary of the Russian invasion.",2e704f15c9b8a05f087ba4ccd746d404e0dcd158996cfbfc58c698bbf308470f
EST397,2025-05-09,2025,Estonia,"On 9 May 2025, a group of Russian activists and human rights defenders who live in Estonia protested in front of the Russian Embassy in Tallinn, Estonia, calling against Putin's regime.",767c2e32554e97f63804acd3ab8e946f95f3597cd9043e02610eaea6e963f067
EST442,2026-03-19,2026,Estonia,"On 19 March 2026, Estonian farmers brought their tractors to the railway station in Haapsalu, Estonia, to protest and signal the importance of Estonian agriculture and the need to ensure equal competitive conditions for Estonian producers within the European Union. Farmer protests took place all around Estonia.",b0e13fff31165d43451c25b8c885eff42cd452e8dac8aa7ead7a25108eefc9a2
FIN1078,2023-10-11,2023,Finland,"On 11 October 2023, activists from Extinction Rebellion staged a 'slow march' in Helsinki calling for the protection of forests and for biodiversity. Police personnel were present to ensure the security of the event.",d5d9c26c659c24635e066cfa92a222b8627223a235e5bdd1329d6e7e0a6c9acd
FIN1108,2023-09-26,2023,Finland,"On 26 September 2023, hundreds of workers marched in Oulu, Pohjois-Pohjanmaa, to oppose the government's proposed labor market reforms and benefit cuts.",7bf3cc89684c218ca3e903142d6098da5d33da2ddaa5b3e9091261e46692d29e
FIN1115,2023-11-14,2023,Finland,"On 14 November 2023, workers staged a 'walkout' protest in Lahti, Paijat-Hame, against the government's proposed labor market reforms and benefit cuts.",7bffda6abf1b49d961b1544b2a93c99c379930c9092737258a25a5a6e9f27800
FIN122,2020-07-19,2020,Finland,"On 19 July 2020, around 20 people marched from the Senate Square to the Belarusian embassy in Helsinki. Protesters demanded for free elections, democracy and the release of political prisoners in Belarus. The demonstration was organized by the Belarusian community in Finland and supported by the A-group.",ef261715386e700f9e6d7c042a5d3f5b0ec5432fcbb42b3b81b63d89f471eb2b
FIN1271,2024-03-29,2024,Finland,"On 29 March 2024, environmental activists, including Fridays for Future members, demonstrated outside of the Parliament in Helsinki to draw attention to environmental problems and to demand action against climate change.",2f84f4bca2481cadfd40db84e96242f46a479b582a31bb521bfa45e400eb6230
FIN1275,2024-03-23,2024,Finland,"On 23 March 2024, around 300 people formed a human chain in Helsinki to oppose of what they referred to as the 'genocide' in Gaza and to show support and solidarity with Palestine.",10b967f9b43659b0a0b5549856f1baf7d18e0567da76f2ffdd5312f8c0daaf99
FIN1283,2024-04-07,2024,Finland,"On 7 April 2024, demonstrators, mostly activists from the Alexander Association, gathered in Lappeenranta, Etela-Karjala, calling for the reopening of the Finnish-Russian border crossing for dual Finnish-Russian citizens. The activists claimed that the closure violated the rights of the Russian-Finnish community members in Finland.",3a463169ebc3fc55baeb0d6a248603d27d4d57e4941c625b8fd6fcac1d83bc63
FIN131,2020-08-01,2020,Finland,"On 1 August 2020, tens of women staged a topless protest by Hietaniemi beach, Helsinki to protest against sexism and double standards related to toplessness. The protest was organized by the feminist group, Cult Cunth.",8cc73810a5c04755b7629851ad12662f4a689f21ab58171585dce14e00294105
FIN1329,2024-04-25,2024,Finland,"On 25 April 2024, high school students staged a 'walkout' protest from a school in Vantaa, Uusimaa, to oppose the government's announced cuts to the education sector, including reduction of housing benefit and study support.",467244ff280ffa7beac017d6063e0bb041541b5dc8926dc4ffda52228c29791e
FIN1565,2024-09-21,2024,Finland,"On 21 September 2024, activists from Extinction Rebellion associated group held a sit-in protest in Turku, Varsinais-Suomi, calling for urgent climate action and climate justice by ending investment in war and militarism, and focusing on fair climate solutions. The event was part of the worldwide Mothers' Rebellion global action held on 21 September 2024.",1477357cab4ee8d0b82c608e1910d804faf0a4449bd548d7288f00a23a8a17ab
FIN1572,2024-09-28,2024,Finland,"On 28 September 2024, around 500 people demonstrated in Purmo, Pirkanmaa, to protest the proposed closure of the a nursing home in the area, showing their support for its preservation amidst concerns over local welfare cuts.",0a100798f029d0f215b5d845bf25caaa8eeafe7d802547318fcbf05a5f077f58
FIN1651,2024-11-29,2024,Finland,"On 29 November 2024, people marched in Helsinki to show support and solidarity with Palestine amid the Israeli offensive in Gaza and the Middle East. The demonstration took place in connection with the International Day of Solidarity with the Palestinian People.",3ec2d11d1dbc881d5475e2c5add1ced7cefb2ab079cf4b983364a8ba583fa133
FIN1657,2024-12-12,2024,Finland,"Around 12 December 2024, environmental activists, including Fridays for Future members, demonstrated outside of the Parliament in Helsinki to draw attention to environmental problems and to demand action against climate change.",7fcb684f280e679f6167f4b49c94ab17a63e65fe5bb7722a1aeeb016717baeb7
FIN1674,2024-12-15,2024,Finland,"On 15 December 2024, around 20 activists from the Alexander Association demonstrated in Tampere, Pirkanmaa, calling for the reopening of the Finnish-Russian border crossing. The activists also demanded the resumption of postal services between Finland, Russia and Belarus and the lifting of restrictions on Russian citizens buying real estate.",96c471d70433aeae4db9ada3a8a8096f83a228afddd1557107a2a77c03bc84a9
FIN1687,2025-01-30,2025,Finland,"On 30 January 2025, Extinction Rebellion activists demonstrated in front of the British Embassy in Helsinki to show support and solidarity with 16 British activists sentenced to a total of 41 years in prison in connection with various climate demonstrations. The activists also showed their strong opposition to the fossil fuel industry.",b2aeefc6053489edbd475bf5acbd3c09b7d718af5499b98d72bd37e4e1349069
FIN1725,2025-03-19,2025,Finland,"On 19 March 2025, activists from Animal Rebellion and Extinction Rebellion demonstrated in Helsinki to highlight perceived severe animal rights violations in the broiler chicken production industry and its negative environmental impact.",e29ad7fd06672d652a71d46d0526a4532434dba3cd5f007ee953e89a094c67d5
FIN1738,2025-04-05,2025,Finland,"On 5 April 2025, several hundred people, including students and cultural workers demonstrated in Helsinki to oppose the planned government cuts to the cultural sector, citing the possible negative impact on cultural institutions, vocational education, and social security for cultural workers.",0924d23f1c62fe18a3dc199af207eded574bc862f3ebbfa197063e0b82df7ff9
FIN1757,2025-05-02,2025,Finland,"On 2 May 2025, Fridays for Future activists demonstrated outside of the Parliament in Helsinki to draw attention to environmental problems and to demand action against climate change.",bf007781354e0592f326182eaa1f60003e1687769c581fe0ec490f92b1022fad
FIN1842,2025-10-02,2025,Finland,"On 2 October 2025, up to 3000 people demonstrated in Helsinki to show solidarity with Palestine and to oppose the seizure of the Sumud humanitarian aid flotilla by Israeli forces, as well as the detention of pro-Palestinian activists, including six Finnish citizens.",ede041a59477b30e6e4cc0e3808d28461dcbe313c7d61a6a8b6c10ca54a056a3
FIN1846,2025-10-02,2025,Finland,"On 2 October 2025, people demonstrated in Lappeenranta, Etela-Karjala, to condemn the Israeli seizure of the Sumud humanitarian aid flotilla in international waters and to demand the entry of humanitarian aid into Gaza.",8ffd0eb304bd2c69849a522d945028263460a6e52e690125bbe0495eadc1fbba
FIN1872,2025-10-07,2025,Finland,"On 7 October 2025, people demonstrated in Vaasa, Pohjanmaa, to commemorate the victims of the 2023 Hamas-led attack on Israel and to express support and solidarity with Israel, calling for the release of Israeli hostages held by Hamas. The event was organized by the Israel Friendship Committee.",ceb8671ce23b1232cffb3a3a81282a375e26c7fdd35971dec7a5807aad40478b
FIN1895,2025-08-20,2025,Finland,"On 20 August 2025, around 100 people gathered in Maarianhamina, Ahvenanmaa, during the visit of Swedish Deputy Prime Minister Ebba Busch to oppose her public support for Israel's military actions in Gaza.",7fd7d5905630ee01e72614c19502089176e2c53f7a4fa3110c9762e795610fed
FIN1944,2026-01-12,2026,Finland,"On 12 January 2026, members of the Iranian community demonstrated in Vaasa, Pohjanmaa, to oppose the ruling Iranian regime and to express solidarity with the ongoing protests in Iran.",edd2e165609481a70058bc52f894d26844087289e80180e4398da438bd87b1ff
FIN1957,2026-02-13,2026,Finland,"On 13 February 2026, people gathered in Helsinki to show support and solidarity with Palestine.",945cc9fb358fef72a3949397753d20fb3a0766da2692428b490f86c26d94864b
